1,0.37999305
9,1.29718178
13,2.19637222
17,3.42180044
18,3.66780931
21,4.14218404
23,4.35948596
25,4.76466567
26,4.96369192
28,5.21649200
29,5.40352301
31,5.68033435
32,5.85714593
33,6.03420576
36,6.40376317
37,6.59282777
38,6.77002763
40,6.96532459
41,7.03727655
46,7.50004752
48,7.72897373
50,7.90780884
51,7.99376275
53,8.13808511
54,8.19874433
55,8.30100752
56,8.34140418
59,8.69843188
62,8.83033095
69,9.23109623
70,9.29729778
72,9.39314223
81,9.71434250
82,9.74228637
83,9.73189903
85,9.82466615
86,9.84417834
89,9.80706235
95,9.82913749
96,9.82115438
98,9.80277880
100,9.76154535
102,9.73034428
103,9.71384943
104,9.62088765
107,9.49273291
108,9.45941131
109,9.39203019
110,9.27159361
111,9.22719220
112,9.18112100
116,9.11710170
118,9.02684020
120,8.86393458
121,8.81370524
128,8.25240024
129,8.19158076
130,8.11192572
132,8.10587667
135,8.55047682
137,7.62304291
138,7.57470663
139,7.53288478
140,7.47807587
142,7.25236277
143,7.21664916
144,7.02328121
146,6.84174522
148,6.71056806
151,6.36027604
152,6.27250036
153,6.14774999
154,5.73573365
155,5.58094843
159,5.03380988
161,4.63783104
162,4.44770307
163,4.28091094
165,3.75941379
167,3.52171918
168,3.38917843
177,0.33237616
196,0.15899836
197,0.16041185
198,0.30952872
200,1.02631093
201,1.44470012
203,1.76259461
207,1.91059719
209,1.72780929
210,1.38490513
211,1.37049668
212,1.42806420
213,1.48543265
217,1.95215076
220,2.08861487
221,1.89629234
225,2.13650479
230,1.88495550
235,2.09192037
237,1.96215729
241,2.09982374
242,2.13489690
243,2.39016482
244,2.76018746
246,2.47482333
250,2.51029653
251,2.50934249
252,2.47254897
255,2.48990748
256,2.92414895
260,2.55618410
263,2.14470643
264,2.17926665
265,2.22755787
266,2.17433150
268,2.28397347
271,2.50645648
272,2.38748469
276,2.62893858
277,2.63952157
278,2.35421916
279,2.36487473
282,2.73660009
284,3.37688219
289,3.88478622
291,2.42127529
292,2.34244052
298,2.13046777
300,2.37038875
301,2.72422024
304,2.63983230
305,2.65954733
307,3.60864228
308,8.99272793
310,10.54100212
312,9.67731240
313,9.29331028
315,8.98025196
320,8.62346184
324,7.31485655
326,8.29938873
327,8.27607471
329,7.18905563
332,7.50319830
336,6.73976649
337,7.09246890
340,6.54074865
342,6.21158466
343,6.09128878
344,5.91940903
345,5.64515551
347,5.24424487
349,4.94540100
350,4.84051700
351,4.51761976
355,4.09665697
356,3.93925653
358,3.35708646
359,3.20075063
362,2.58773440
363,2.19573778
366,0.32364002
392,2.27944237
394,2.58802346
397,3.79318088
398,3.94950741
403,5.06550619
406,5.39671845
407,5.52641962
408,5.67930428
410,5.97908128
415,6.69429432
416,6.76121201
417,6.85019887
418,6.87007582
419,6.98867010
420,7.21185029
421,7.24465256
428,7.98367822
430,8.17391344
431,8.23646782
432,8.28373605
437,8.67544269
439,8.75401798
441,8.89004420
442,8.93032616
443,9.01102222
444,9.04609439
445,9.12915306
448,9.26528435
449,9.29345663
451,9.36447658
453,9.51673070
457,9.64061320
458,9.60984539
459,9.60509276
461,9.61837026
464,9.67765115
465,9.66918760
468,9.69235019
470,9.66472939
471,9.67305696
472,9.66135033
473,9.64828166
474,9.66858937
475,9.64723566
477,9.57245123
478,9.59188806
481,9.51811089
482,9.49193217
483,9.45675931
484,9.46324742
486,9.38827876
487,9.32341419
489,9.29182704
492,9.12254887
493,9.05769567
496,8.91958234
499,8.64896062
501,8.61649467
507,8.18769509
514,7.54274021
516,7.35725007
519,7.24435459
520,7.23677229
525,6.65825609
529,6.06418838
530,5.96075113
531,5.84223598
533,5.62358697
535,5.24652377
538,4.88599981
539,4.77493955
541,4.26724851
543,4.85815025
544,4.08256636
545,3.91608823
549,2.99273635
552,2.24368552
553,1.90160789
554,1.09114037
555,0.48826073
577,0.04311535
578,0.05300089
579,0.12567661
580,0.15058323
581,0.17700896
588,0.28897818
590,0.35205770
591,1.97343313
593,1.87066036
594,1.97319553
595,1.27513579
597,0.47817439
598,0.47870100
600,0.51606438
602,0.63427656
603,0.73216683
604,0.79417491
605,0.85694170
606,0.86359715
607,0.89239753
609,0.89375135
612,0.90643903
613,0.92674605
615,0.96201098
618,1.09829367
621,1.18441870
622,1.21170064
624,1.23947152
626,1.30822978
628,1.37572475
630,1.36388789
631,1.41865126
634,1.85584812
635,1.95279159
638,2.08871099
639,2.19221734
641,2.30425454
642,2.44210498
644,2.67223492
645,2.54477741
646,2.52847758
647,2.52435737
650,2.60757740
651,2.90400400
654,3.77835936
655,4.21596459
657,4.74118054
659,4.87885076
660,4.88401164
666,3.90802546
667,4.01485789
668,3.89007238
671,4.81699062
673,5.55038500
674,5.17360827
675,5.01656352
677,4.15639305
678,4.32422876
680,4.64653071
681,4.29683830
682,5.89853310
684,6.36030914
687,7.39304238
688,7.01566776
689,5.57686321
690,4.69826549
691,4.07352809
693,4.72669349
695,4.87537621
699,3.55485197
700,3.51151928
703,2.79670649
704,3.04367548
705,2.88773077
708,1.93961084
710,1.73579808
711,1.59819990
713,1.44551147
714,1.44748390
716,1.38535321
719,1.73606665
720,1.68095722
721,1.58275629
723,1.19019494
727,0.91584963
732,0.62463999
736,0.42460000
737,1.37493872
739,0.30438958
740,0.28548542
741,0.18659302
746,0.11511928
759,0.06798733
760,0.08650281
762,0.21382819
767,0.44095564
768,0.56578482
773,0.76740625
776,1.28378919
777,1.44404637
781,2.87577941
782,2.89732304
785,2.71861063
787,3.73980214
788,4.13689002
790,4.97715532
791,5.03377307
792,5.37990633
796,6.63983074
797,6.49920738
799,7.18185455
800,7.30852941
801,7.51628386
807,8.14806230
808,7.86329798
809,6.35494893
811,7.69079537
812,7.81981823
813,8.64972614
815,8.71311539
820,9.23103549
821,9.19503716
822,9.28818725
823,9.39935817
825,9.39854984
826,9.36226038
831,9.50045179
834,9.71256294
835,9.65952228
837,9.57150252
840,9.72485632
841,9.71886954
842,9.72099620
843,9.72569140
845,9.74859174
847,9.72926619
849,9.73405948
854,9.64332988
856,9.57605426
857,9.54183694
858,9.54958617
859,9.56166302
860,9.48175343
862,9.39856589
864,9.23951614
866,9.14649645
867,9.10159575
872,8.80870722
873,8.76944568
874,8.73464856
875,8.68860526
879,8.25902908
882,8.14935474
884,8.00223229
885,7.96240513
886,7.78925167
887,7.76911276
889,7.42229797
890,7.35755046
891,7.31530011
892,7.17630328
894,6.91561050
897,6.68436080
898,6.58134528
902,6.01968739
905,5.79515936
906,5.50974277
907,5.40306639
908,5.30450768
909,5.13741108
910,4.84876642
913,4.03110593
914,3.95899094
916,3.68417348
918,3.22722026
919,3.20072418
920,3.03550726
921,2.85940594
922,2.64233910
923,2.31143380
924,2.07774906
927,0.80790026
940,0.37999305
947,0.09669288
948,1.59200765
950,0.84977005
951,1.28548381
958,2.47006675
959,2.35593854
961,1.74713298
963,2.12212918
964,2.37827551
965,2.56979489
966,2.83083771
967,3.23498982
968,3.81930910
970,3.97250840
971,3.97640838
972,3.48538674
974,4.03452477
976,3.20763806
977,3.48621508
979,4.36606010
983,5.81736252
986,6.51680676
987,6.98280032
989,3.94453177
990,3.56502011
992,4.58311460
993,4.51157571
994,3.46741581
995,2.98068794
996,2.76725373
1005,3.64693374
1007,5.70626256
1009,2.76357667
1011,1.56361782
1018,1.79467025
1020,1.46856296
1021,1.12414848
1022,1.20917472
1025,1.60398842
1028,2.05439921
1030,3.33829202
1031,4.79445280
1037,5.91005447
1042,5.92435350
1043,7.85869597
1044,7.22378865
1045,8.99590832
1049,8.93286468
1051,8.88716487
1055,8.63708547
1056,8.61659918
1057,8.51632063
1059,8.47424767
1060,8.33548252
1062,8.25427820
1063,8.26334819
1066,8.14157545
1068,8.01514072
1069,7.87120436
1070,6.91671006
1071,7.67281885
1072,7.53171333
1076,7.17787833
1077,7.10043325
1078,6.95305396
1079,6.79291988
1081,6.45031499
1082,6.35063002
1084,6.11939796
1086,5.65810969
1088,5.32376273
1089,4.49431384
1090,3.38654854
1092,3.51009751
1095,3.69143276
1096,3.70335117
1097,3.15637593
1101,2.80487321
1105,1.22788121
1106,1.07971408
1109,0.25051783
1134,0.90397224
1138,2.23041372
1140,2.54669175
1147,4.38156343
